X	Y	T	NASA ERBE ALL clear-sky albedo
degree_east	degree_north	months since 1960-01-01	percent
    86.25000    	   -6.250000    	    323.5000    	    9.900000    
    88.75000    	   -6.250000    	    323.5000    	    9.600000    
    91.25000    	   -6.250000    	    323.5000    	    9.800000    
    93.75000    	   -6.250000    	    323.5000    	    10.10000    
    96.25000    	   -6.250000    	    323.5000    	    10.20000    
    98.75000    	   -6.250000    	    323.5000    	    10.70000    
    101.2500    	   -6.250000    	    323.5000    	    10.90000    
    103.7500    	   -6.250000    	    323.5000    	    11.00000    
    106.2500    	   -6.250000    	    323.5000    	    10.70000    
    108.7500    	   -6.250000    	    323.5000    	    11.10000    
    111.2500    	   -6.250000    	    323.5000    	    11.00000    
    113.7500    	   -6.250000    	    323.5000    	    10.10000    
    116.2500    	   -6.250000    	    323.5000    	    9.400000    
    118.7500    	   -6.250000    	    323.5000    	    9.400000    
    121.2500    	   -6.250000    	    323.5000    	    9.600000    
    123.7500    	   -6.250000    	    323.5000    	    9.800000    
    126.2500    	   -6.250000    	    323.5000    	    9.900000    
    128.7500    	   -6.250000    	    323.5000    	    9.900000    
    131.2500    	   -6.250000    	    323.5000    	    9.800000    
    133.7500    	   -6.250000    	    323.5000    	    10.00000    
    136.2500    	   -6.250000    	    323.5000    	    9.800000    
    138.7500    	   -6.250000    	    323.5000    	    12.80000    
    141.2500    	   -6.250000    	    323.5000    	    16.20000    
    143.7500    	   -6.250000    	    323.5000    	    16.10000    
    146.2500    	   -6.250000    	    323.5000    	    11.70000    
    148.7500    	   -6.250000    	    323.5000    	    10.00000    
    151.2500    	   -6.250000    	    323.5000    	    10.30000    
    153.7500    	   -6.250000    	    323.5000    	    10.90000    
    156.2500    	   -6.250000    	    323.5000    	    9.900000    
    158.7500    	   -6.250000    	    323.5000    	    10.20000    
    161.2500    	   -6.250000    	    323.5000    	    9.800000    
    163.7500    	   -6.250000    	    323.5000    	    10.30000    
    166.2500    	   -6.250000    	    323.5000    	    9.400000    
    168.7500    	   -6.250000    	    323.5000    	    10.40000    
    171.2500    	   -6.250000    	    323.5000    	    10.90000    
    173.7500    	   -6.250000    	    323.5000    	    11.50000    
    176.2500    	   -6.250000    	    323.5000    	    8.600000    
    178.7500    	   -6.250000    	    323.5000    	    9.600000    
    181.2500    	   -6.250000    	    323.5000    	    9.400000    
    183.7500    	   -6.250000    	    323.5000    	    10.20000    
    186.2500    	   -6.250000    	    323.5000    	    10.40000    
    188.7500    	   -6.250000    	    323.5000    	    10.30000    
    191.2500    	   -6.250000    	    323.5000    	    9.900000    
    193.7500    	   -6.250000    	    323.5000    	    9.900000    
    196.2500    	   -6.250000    	    323.5000    	    10.20000    
    198.7500    	   -6.250000    	    323.5000    	    10.70000    
    201.2500    	   -6.250000    	    323.5000    	    10.50000    
    203.7500    	   -6.250000    	    323.5000    	    10.70000    
    206.2500    	   -6.250000    	    323.5000    	    10.70000    
    208.7500    	   -6.250000    	    323.5000    	    10.70000    
    211.2500    	   -6.250000    	    323.5000    	    10.60000    
    213.7500    	   -6.250000    	    323.5000    	    10.80000    
    216.2500    	   -6.250000    	    323.5000    	    10.80000    
    218.7500    	   -6.250000    	    323.5000    	    10.80000    
    221.2500    	   -6.250000    	    323.5000    	    11.00000    
    223.7500    	   -6.250000    	    323.5000    	    11.20000    
    226.2500    	   -6.250000    	    323.5000    	    11.20000    
    228.7500    	   -6.250000    	    323.5000    	    11.10000    
    231.2500    	   -6.250000    	    323.5000    	    11.10000    
    233.7500    	   -6.250000    	    323.5000    	    11.20000    
    236.2500    	   -6.250000    	    323.5000    	    11.10000    
    238.7500    	   -6.250000    	    323.5000    	    11.20000    
    241.2500    	   -6.250000    	    323.5000    	    11.50000    
    243.7500    	   -6.250000    	    323.5000    	    11.30000    
    246.2500    	   -6.250000    	    323.5000    	    11.20000    
    248.7500    	   -6.250000    	    323.5000    	    11.50000    
    251.2500    	   -6.250000    	    323.5000    	    11.40000    
    253.7500    	   -6.250000    	    323.5000    	    11.40000    
    256.2500    	   -6.250000    	    323.5000    	    10.90000    
    258.7500    	   -6.250000    	    323.5000    	    11.30000    
    261.2500    	   -6.250000    	    323.5000    	    11.00000    
    263.7500    	   -6.250000    	    323.5000    	    11.60000    
    266.2500    	   -6.250000    	    323.5000    	    11.20000    
    268.7500    	   -6.250000    	    323.5000    	    11.20000    
    271.2500    	   -6.250000    	    323.5000    	    10.90000    
    273.7500    	   -6.250000    	    323.5000    	    10.80000    
    276.2500    	   -6.250000    	    323.5000    	    10.80000    
    278.7500    	   -6.250000    	    323.5000    	    10.60000    
    281.2500    	   -6.250000    	    323.5000    	    18.70000    
    283.7500    	   -6.250000    	    323.5000    	    16.50000    
    286.2500    	   -6.250000    	    323.5000    	    16.10000    
    288.7500    	   -6.250000    	    323.5000    	    15.50000    
    291.2500    	   -6.250000    	    323.5000    	    15.40000    
    293.7500    	   -6.250000    	    323.5000    	    15.70000    
    296.2500    	   -6.250000    	    323.5000    	    15.50000    
    298.7500    	   -6.250000    	    323.5000    	    14.50000    
    301.2500    	   -6.250000    	    323.5000    	    14.20000    
    303.7500    	   -6.250000    	    323.5000    	    16.10000    
    306.2500    	   -6.250000    	    323.5000    	    16.20000    
    308.7500    	   -6.250000    	    323.5000    	    17.10000    
    311.2500    	   -6.250000    	    323.5000    	    17.60000    
    313.7500    	   -6.250000    	    323.5000    	    17.70000    
    316.2500    	   -6.250000    	    323.5000    	    18.50000    
    318.7500    	   -6.250000    	    323.5000    	    18.90000    
    321.2500    	   -6.250000    	    323.5000    	    18.70000    
    323.7500    	   -6.250000    	    323.5000    	    15.80000    
    326.2500    	   -6.250000    	    323.5000    	    10.80000    
    328.7500    	   -6.250000    	    323.5000    	    10.80000    
    331.2500    	   -6.250000    	    323.5000    	    10.80000    
    333.7500    	   -6.250000    	    323.5000    	    10.90000    
    336.2500    	   -6.250000    	    323.5000    	    10.70000    
    338.7500    	   -6.250000    	    323.5000    	    10.80000    
    341.2500    	   -6.250000    	    323.5000    	    10.90000    
    343.7500    	   -6.250000    	    323.5000    	    10.70000    
    346.2500    	   -6.250000    	    323.5000    	    10.70000    
    348.7500    	   -6.250000    	    323.5000    	    10.70000    
    351.2500    	   -6.250000    	    323.5000    	    10.70000    
    353.7500    	   -6.250000    	    323.5000    	    10.70000    
    356.2500    	   -6.250000    	    323.5000    	    10.40000    
    358.7500    	   -6.250000    	    323.5000    	    10.60000    
    1.250000    	   -8.750000    	    323.5000    	    10.20000    
    3.750000    	   -8.750000    	    323.5000    	    10.00000    
    6.250000    	   -8.750000    	    323.5000    	    9.900000    
    8.750000    	   -8.750000    	    323.5000    	    10.50000    
    11.25000    	   -8.750000    	    323.5000    	    9.600000    
    13.75000    	   -8.750000    	    323.5000    	    12.70000    
    16.25000    	   -8.750000    	    323.5000    	    15.40000    
    18.75000    	   -8.750000    	    323.5000    	    15.50000    
    21.25000    	   -8.750000    	    323.5000    	    15.20000    
    23.75000    	   -8.750000    	    323.5000    	    14.90000    
    28.75000    	   -8.750000    	    323.5000    	    13.90000    
    31.25000    	   -8.750000    	    323.5000    	    13.60000    
    33.75000    	   -8.750000    	    323.5000    	    14.40000    
    36.25000    	   -8.750000    	    323.5000    	    15.60000    
    38.75000    	   -8.750000    	    323.5000    	    12.10000    
    41.25000    	   -8.750000    	    323.5000    	    9.800000    
    43.75000    	   -8.750000    	    323.5000    	    9.400000    
    46.25000    	   -8.750000    	    323.5000    	    8.800000    
    48.75000    	   -8.750000    	    323.5000    	    9.300000    
    51.25000    	   -8.750000    	    323.5000    	    9.600000    
    53.75000    	   -8.750000    	    323.5000    	    10.10000    
    56.25000    	   -8.750000    	    323.5000    	    9.900000    
    58.75000    	   -8.750000    	    323.5000    	    9.900000    
    61.25000    	   -8.750000    	    323.5000    	    10.00000    
    63.75000    	   -8.750000    	    323.5000    	    9.800000    
    66.25000    	   -8.750000    	    323.5000    	    10.20000    
    68.75000    	   -8.750000    	    323.5000    	    10.00000    
    71.25000    	   -8.750000    	    323.5000    	    10.20000    
    73.75000    	   -8.750000    	    323.5000    	    10.10000    
    76.25000    	   -8.750000    	    323.5000    	    10.30000    
    78.75000    	   -8.750000    	    323.5000    	    10.60000    
    81.25000    	   -8.750000    	    323.5000    	    10.30000    
    83.75000    	   -8.750000    	    323.5000    	    10.30000    
    86.25000    	   -8.750000    	    323.5000    	    10.30000    
    88.75000    	   -8.750000    	    323.5000    	    10.50000    
    91.25000    	   -8.750000    	    323.5000    	    10.30000    
    93.75000    	   -8.750000    	    323.5000    	    10.50000    
    96.25000    	   -8.750000    	    323.5000    	    11.00000    
    98.75000    	   -8.750000    	    323.5000    	    10.80000    
    101.2500    	   -8.750000    	    323.5000    	    10.50000    
    103.7500    	   -8.750000    	    323.5000    	    10.80000    
    106.2500    	   -8.750000    	    323.5000    	    10.70000    
    108.7500    	   -8.750000    	    323.5000    	    10.60000    
    111.2500    	   -8.750000    	    323.5000    	    10.40000    
    113.7500    	   -8.750000    	    323.5000    	    10.20000    
    116.2500    	   -8.750000    	    323.5000    	    10.00000    
    118.7500    	   -8.750000    	    323.5000    	    9.800000    
    121.2500    	   -8.750000    	    323.5000    	    9.800000    
    123.7500    	   -8.750000    	    323.5000    	    9.900000    
    126.2500    	   -8.750000    	    323.5000    	    10.30000    
    128.7500    	   -8.750000    	    323.5000    	    10.00000    
    131.2500    	   -8.750000    	    323.5000    	    9.900000    
    133.7500    	   -8.750000    	    323.5000    	    9.800000    
    136.2500    	   -8.750000    	    323.5000    	    10.10000    
    138.7500    	   -8.750000    	    323.5000    	    10.50000    
    141.2500    	   -8.750000    	    323.5000    	    11.90000    
    143.7500    	   -8.750000    	    323.5000    	    11.00000    
    146.2500    	   -8.750000    	    323.5000    	    10.60000    
    148.7500    	   -8.750000    	    323.5000    	    10.70000    
    151.2500    	   -8.750000    	    323.5000    	    10.20000    
    153.7500    	   -8.750000    	    323.5000    	    10.40000    
    156.2500    	   -8.750000    	    323.5000    	    10.00000    
    158.7500    	   -8.750000    	    323.5000    	    9.900000    
    161.2500    	   -8.750000    	    323.5000    	    10.20000    
    163.7500    	   -8.750000    	    323.5000    	    10.30000    
    166.2500    	   -8.750000    	    323.5000    	    10.20000    
    168.7500    	   -8.750000    	    323.5000    	    10.20000    
    171.2500    	   -8.750000    	    323.5000    	    10.70000    
    173.7500    	   -8.750000    	    323.5000    	    10.50000    
    176.2500    	   -8.750000    	    323.5000    	    9.200000    
    178.7500    	   -8.750000    	    323.5000    	    10.50000    
    183.7500    	   -8.750000    	    323.5000    	    9.600000    
    186.2500    	   -8.750000    	    323.5000    	    9.700000    
    188.7500    	   -8.750000    	    323.5000    	    10.10000    
    191.2500    	   -8.750000    	    323.5000    	    10.40000    
    193.7500    	   -8.750000    	    323.5000    	    10.10000    
    196.2500    	   -8.750000    	    323.5000    	    10.60000    
    198.7500    	   -8.750000    	    323.5000    	    10.50000    
    201.2500    	   -8.750000    	    323.5000    	    10.80000    
    203.7500    	   -8.750000    	    323.5000    	    10.50000    
    206.2500    	   -8.750000    	    323.5000    	    10.70000    
    208.7500    	   -8.750000    	    323.5000    	    10.60000    
    211.2500    	   -8.750000    	    323.5000    	    10.80000    
    213.7500    	   -8.750000    	    323.5000    	    10.70000    
    216.2500    	   -8.750000    	    323.5000    	    10.70000    
    218.7500    	   -8.750000    	    323.5000    	    10.70000    
    221.2500    	   -8.750000    	    323.5000    	    10.90000    
    223.7500    	   -8.750000    	    323.5000    	    10.90000    
    226.2500    	   -8.750000    	    323.5000    	    11.20000    
    228.7500    	   -8.750000    	    323.5000    	    11.20000    
    231.2500    	   -8.750000    	    323.5000    	    11.20000    
    233.7500    	   -8.750000    	    323.5000    	    11.00000    
    236.2500    	   -8.750000    	    323.5000    	    11.00000    
    238.7500    	   -8.750000    	    323.5000    	    11.00000    
    241.2500    	   -8.750000    	    323.5000    	    11.20000    
    243.7500    	   -8.750000    	    323.5000    	    11.20000    
    246.2500    	   -8.750000    	    323.5000    	    11.30000    
    248.7500    	   -8.750000    	    323.5000    	    11.20000    
    251.2500    	   -8.750000    	    323.5000    	    11.20000    
    253.7500    	   -8.750000    	    323.5000    	    11.40000    
    256.2500    	   -8.750000    	    323.5000    	    11.20000    
    258.7500    	   -8.750000    	    323.5000    	    11.20000    
    261.2500    	   -8.750000    	    323.5000    	    11.40000    
    263.7500    	   -8.750000    	    323.5000    	    10.80000    
    266.2500    	   -8.750000    	    323.5000    	    10.70000    
    268.7500    	   -8.750000    	    323.5000    	    10.80000    
    271.2500    	   -8.750000    	    323.5000    	    10.70000    
    273.7500    	   -8.750000    	    323.5000    	    10.30000    
    276.2500    	   -8.750000    	    323.5000    	    10.40000    
    278.7500    	   -8.750000    	    323.5000    	    10.50000    
    281.2500    	   -8.750000    	    323.5000    	    13.20000    
    283.7500    	   -8.750000    	    323.5000    	    19.00000    
    286.2500    	   -8.750000    	    323.5000    	    15.60000    
    288.7500    	   -8.750000    	    323.5000    	    15.70000    
    291.2500    	   -8.750000    	    323.5000    	    15.30000    
    293.7500    	   -8.750000    	    323.5000    	    15.70000    
    296.2500    	   -8.750000    	    323.5000    	    14.90000    
    298.7500    	   -8.750000    	    323.5000    	    14.70000    
    301.2500    	   -8.750000    	    323.5000    	    14.90000    
    303.7500    	   -8.750000    	    323.5000    	    15.40000    
    306.2500    	   -8.750000    	    323.5000    	    16.40000    
    308.7500    	   -8.750000    	    323.5000    	    16.50000    
    311.2500    	   -8.750000    	    323.5000    	    17.00000    
    313.7500    	   -8.750000    	    323.5000    	    17.20000    
    316.2500    	   -8.750000    	    323.5000    	    17.20000    
    318.7500    	   -8.750000    	    323.5000    	    18.30000    
    321.2500    	   -8.750000    	    323.5000    	    18.50000    
    323.7500    	   -8.750000    	    323.5000    	    15.70000    
    326.2500    	   -8.750000    	    323.5000    	    10.50000    
    328.7500    	   -8.750000    	    323.5000    	    10.70000    
    331.2500    	   -8.750000    	    323.5000    	    10.80000    
    333.7500    	   -8.750000    	    323.5000    	    10.90000    
    336.2500    	   -8.750000    	    323.5000    	    10.70000    
    338.7500    	   -8.750000    	    323.5000    	    11.00000    
    341.2500    	   -8.750000    	    323.5000    	    10.80000    
    343.7500    	   -8.750000    	    323.5000    	    10.70000    
    346.2500    	   -8.750000    	    323.5000    	    10.80000    
    348.7500    	   -8.750000    	    323.5000    	    10.80000    
    351.2500    	   -8.750000    	    323.5000    	    10.80000    
    353.7500    	   -8.750000    	    323.5000    	    10.90000    
    356.2500    	   -8.750000    	    323.5000    	    10.80000    
    358.7500    	   -8.750000    	    323.5000    	    10.50000    
    1.250000    	   -11.25000    	    323.5000    	    10.10000    
    3.750000    	   -11.25000    	    323.5000    	    10.20000    
    6.250000    	   -11.25000    	    323.5000    	    10.00000    
    8.750000    	   -11.25000    	    323.5000    	    9.800000    
    11.25000    	   -11.25000    	    323.5000    	    9.700000    
    13.75000    	   -11.25000    	    323.5000    	    11.00000    
    16.25000    	   -11.25000    	    323.5000    	    15.20000    
    18.75000    	   -11.25000    	    323.5000    	    15.50000    
    21.25000    	   -11.25000    	    323.5000    	    15.70000    
    23.75000    	   -11.25000    	    323.5000    	    16.30000    
    26.25000    	   -11.25000    	    323.5000    	    17.10000    
    28.75000    	   -11.25000    	    323.5000    	    16.50000    
    31.25000    	   -11.25000    	    323.5000    	    16.10000    
    33.75000    	   -11.25000    	    323.5000    	    12.80000    
    36.25000    	   -11.25000    	    323.5000    	    15.00000    
    38.75000    	   -11.25000    	    323.5000    	    14.20000    
    41.25000    	   -11.25000    	    323.5000    	    9.600000    
    43.75000    	   -11.25000    	    323.5000    	    9.100000    
    46.25000    	   -11.25000    	    323.5000    	    9.200000    
    48.75000    	   -11.25000    	    323.5000    	    9.700000    
    51.25000    	   -11.25000    	    323.5000    	    9.700000    
    53.75000    	   -11.25000    	    323.5000    	    10.10000    
    56.25000    	   -11.25000    	    323.5000    	    10.00000    
    58.75000    	   -11.25000    	    323.5000    	    10.00000    
    61.25000    	   -11.25000    	    323.5000    	    10.00000    
    63.75000    	   -11.25000    	    323.5000    	    10.20000    
    66.25000    	   -11.25000    	    323.5000    	    10.20000    
    68.75000    	   -11.25000    	    323.5000    	    10.50000    
    71.25000    	   -11.25000    	    323.5000    	    10.60000    
    73.75000    	   -11.25000    	    323.5000    	    10.60000    
    76.25000    	   -11.25000    	    323.5000    	    10.70000    
    78.75000    	   -11.25000    	    323.5000    	    10.80000    
    81.25000    	   -11.25000    	    323.5000    	    10.90000    
    83.75000    	   -11.25000    	    323.5000    	    10.80000    
    86.25000    	   -11.25000    	    323.5000    	    11.10000    
    88.75000    	   -11.25000    	    323.5000    	    11.20000    
    91.25000    	   -11.25000    	    323.5000    	    11.00000    
    93.75000    	   -11.25000    	    323.5000    	    10.70000    
    96.25000    	   -11.25000    	    323.5000    	    10.90000    
    98.75000    	   -11.25000    	    323.5000    	    10.80000    
    101.2500    	   -11.25000    	    323.5000    	    11.00000    
    103.7500    	   -11.25000    	    323.5000    	    10.70000    
    106.2500    	   -11.25000    	    323.5000    	    10.60000    
    108.7500    	   -11.25000    	    323.5000    	    10.30000    
    111.2500    	   -11.25000    	    323.5000    	    10.20000    
    113.7500    	   -11.25000    	    323.5000    	    10.30000    
    116.2500    	   -11.25000    	    323.5000    	    10.00000    
    118.7500    	   -11.25000    	    323.5000    	    9.900000    
    121.2500    	   -11.25000    	    323.5000    	    10.30000    
    123.7500    	   -11.25000    	    323.5000    	    10.10000    
    126.2500    	   -11.25000    	    323.5000    	    9.800000    
    128.7500    	   -11.25000    	    323.5000    	    9.800000    
    131.2500    	   -11.25000    	    323.5000    	    10.30000    
    133.7500    	   -11.25000    	    323.5000    	    10.60000    
    136.2500    	   -11.25000    	    323.5000    	    10.20000    
    138.7500    	   -11.25000    	    323.5000    	    10.20000    
    141.2500    	   -11.25000    	    323.5000    	    10.10000    
    143.7500    	   -11.25000    	    323.5000    	    10.50000    
    146.2500    	   -11.25000    	    323.5000    	    10.50000    
    148.7500    	   -11.25000    	    323.5000    	    10.30000    
    151.2500    	   -11.25000    	    323.5000    	    10.40000    
    153.7500    	   -11.25000    	    323.5000    	    10.60000    
    156.2500    	   -11.25000    	    323.5000    	    10.50000    
    158.7500    	   -11.25000    	    323.5000    	    10.30000    
    161.2500    	   -11.25000    	    323.5000    	    10.40000    
    163.7500    	   -11.25000    	    323.5000    	    10.50000    
    166.2500    	   -11.25000    	    323.5000    	    10.10000    
    168.7500    	   -11.25000    	    323.5000    	    10.20000    
    171.2500    	   -11.25000    	    323.5000    	    10.10000    
    173.7500    	   -11.25000    	    323.5000    	    9.200000    
    176.2500    	   -11.25000    	    323.5000    	    9.100000    
    178.7500    	   -11.25000    	    323.5000    	    10.70000    
    181.2500    	   -11.25000    	    323.5000    	    10.40000    
    183.7500    	   -11.25000    	    323.5000    	    10.30000    
    186.2500    	   -11.25000    	    323.5000    	    10.10000    
    188.7500    	   -11.25000    	    323.5000    	    10.50000    
    191.2500    	   -11.25000    	    323.5000    	    10.60000    
    193.7500    	   -11.25000    	    323.5000    	    10.50000    
    196.2500    	   -11.25000    	    323.5000    	    11.10000    
    198.7500    	   -11.25000    	    323.5000    	    11.00000    
    201.2500    	   -11.25000    	    323.5000    	    10.70000    
    203.7500    	   -11.25000    	    323.5000    	    10.90000    
    206.2500    	   -11.25000    	    323.5000    	    10.40000    
    208.7500    	   -11.25000    	    323.5000    	    10.40000    
    211.2500    	   -11.25000    	    323.5000    	    10.40000    
    213.7500    	   -11.25000    	    323.5000    	    10.50000    
    216.2500    	   -11.25000    	    323.5000    	    10.50000    
    218.7500    	   -11.25000    	    323.5000    	    10.40000    
    221.2500    	   -11.25000    	    323.5000    	    10.50000    
    223.7500    	   -11.25000    	    323.5000    	    10.70000    
    226.2500    	   -11.25000    	    323.5000    	    10.90000    
    228.7500    	   -11.25000    	    323.5000    	    11.20000    
    231.2500    	   -11.25000    	    323.5000    	    11.20000    
    233.7500    	   -11.25000    	    323.5000    	    11.10000    
    236.2500    	   -11.25000    	    323.5000    	    11.20000    
    238.7500    	   -11.25000    	    323.5000    	    11.20000    
    241.2500    	   -11.25000    	    323.5000    	    11.00000    
    243.7500    	   -11.25000    	    323.5000    	    11.30000    
    246.2500    	   -11.25000    	    323.5000    	    11.20000    
    248.7500    	   -11.25000    	    323.5000    	    10.90000    
    251.2500    	   -11.25000    	    323.5000    	    11.20000    
    253.7500    	   -11.25000    	    323.5000    	    11.20000    
    256.2500    	   -11.25000    	    323.5000    	    11.10000    
    258.7500    	   -11.25000    	    323.5000    	    10.80000    
    261.2500    	   -11.25000    	    323.5000    	    11.00000    
    263.7500    	   -11.25000    	    323.5000    	    10.70000    
    266.2500    	   -11.25000    	    323.5000    	    10.60000    
    268.7500    	   -11.25000    	    323.5000    	    10.40000    
    271.2500    	   -11.25000    	    323.5000    	    10.30000    
    273.7500    	   -11.25000    	    323.5000    	    10.20000    
    276.2500    	   -11.25000    	    323.5000    	    10.50000    
    278.7500    	   -11.25000    	    323.5000    	    10.50000    
    281.2500    	   -11.25000    	    323.5000    	    11.50000    
    283.7500    	   -11.25000    	    323.5000    	    17.70000    
    286.2500    	   -11.25000    	    323.5000    	    18.50000    
    288.7500    	   -11.25000    	    323.5000    	    15.10000    
    291.2500    	   -11.25000    	    323.5000    	    15.00000    
    293.7500    	   -11.25000    	    323.5000    	    15.40000    
    296.2500    	   -11.25000    	    323.5000    	    15.00000    
    298.7500    	   -11.25000    	    323.5000    	    15.40000    
    301.2500    	   -11.25000    	    323.5000    	    14.90000    
    303.7500    	   -11.25000    	    323.5000    	    15.00000    
    306.2500    	   -11.25000    	    323.5000    	    15.40000    
    308.7500    	   -11.25000    	    323.5000    	    15.80000    
    311.2500    	   -11.25000    	    323.5000    	    16.70000    
    313.7500    	   -11.25000    	    323.5000    	    16.70000    
    316.2500    	   -11.25000    	    323.5000    	    17.10000    
    318.7500    	   -11.25000    	    323.5000    	    17.50000    
    321.2500    	   -11.25000    	    323.5000    	    16.20000    
    323.7500    	   -11.25000    	    323.5000    	    10.70000    
    326.2500    	   -11.25000    	    323.5000    	    10.80000    
    328.7500    	   -11.25000    	    323.5000    	    10.80000    
    331.2500    	   -11.25000    	    323.5000    	    10.80000    
    333.7500    	   -11.25000    	    323.5000    	    11.20000    
    336.2500    	   -11.25000    	    323.5000    	    10.80000    
    338.7500    	   -11.25000    	    323.5000    	    10.80000    
    341.2500    	   -11.25000    	    323.5000    	    10.80000    
    343.7500    	   -11.25000    	    323.5000    	    10.90000    
    346.2500    	   -11.25000    	    323.5000    	    11.00000    
    348.7500    	   -11.25000    	    323.5000    	    10.70000    
    351.2500    	   -11.25000    	    323.5000    	    10.50000    
    353.7500    	   -11.25000    	    323.5000    	    11.30000    
    356.2500    	   -11.25000    	    323.5000    	    11.20000    
    358.7500    	   -11.25000    	    323.5000    	    10.80000    
    1.250000    	   -13.75000    	    323.5000    	    11.00000    
    3.750000    	   -13.75000    	    323.5000    	    10.40000    
    6.250000    	   -13.75000    	    323.5000    	    9.800000    
    8.750000    	   -13.75000    	    323.5000    	    9.900000    
    11.25000    	   -13.75000    	    323.5000    	    10.00000    
    13.75000    	   -13.75000    	    323.5000    	    17.30000    
    16.25000    	   -13.75000    	    323.5000    	    16.20000    
    18.75000    	   -13.75000    	    323.5000    	    17.10000    
    21.25000    	   -13.75000    	    323.5000    	    17.10000    
    23.75000    	   -13.75000    	    323.5000    	    17.40000    
    26.25000    	   -13.75000    	    323.5000    	    17.10000    
    28.75000    	   -13.75000    	    323.5000    	    16.80000    
    31.25000    	   -13.75000    	    323.5000    	    17.10000    
    33.75000    	   -13.75000    	    323.5000    	    14.70000    
    36.25000    	   -13.75000    	    323.5000    	    15.40000    
    38.75000    	   -13.75000    	    323.5000    	    16.40000    
    41.25000    	   -13.75000    	    323.5000    	    10.10000    
    43.75000    	   -13.75000    	    323.5000    	    9.000000    
    46.25000    	   -13.75000    	    323.5000    	    9.400000    
    48.75000    	   -13.75000    	    323.5000    	    13.00000    
    51.25000    	   -13.75000    	    323.5000    	    10.30000    
    53.75000    	   -13.75000    	    323.5000    	    10.20000    
    56.25000    	   -13.75000    	    323.5000    	    10.30000    
    58.75000    	   -13.75000    	    323.5000    	    10.10000    
    61.25000    	   -13.75000    	    323.5000    	    10.30000    
    63.75000    	   -13.75000    	    323.5000    	    10.10000    
    66.25000    	   -13.75000    	    323.5000    	    10.60000    
    68.75000    	   -13.75000    	    323.5000    	    10.20000    
    71.25000    	   -13.75000    	    323.5000    	    10.20000    
    73.75000    	   -13.75000    	    323.5000    	    10.50000    
    76.25000    	   -13.75000    	    323.5000    	    10.40000    
    78.75000    	   -13.75000    	    323.5000    	    10.60000    
    81.25000    	   -13.75000    	    323.5000    	    10.50000    
    83.75000    	   -13.75000    	    323.5000    	    10.20000    
    86.25000    	   -13.75000    	    323.5000    	    10.30000    
    88.75000    	   -13.75000    	    323.5000    	    10.40000    
    91.25000    	   -13.75000    	    323.5000    	    10.60000    
    93.75000    	   -13.75000    	    323.5000    	    10.60000    
    96.25000    	   -13.75000    	    323.5000    	    10.60000    
    98.75000    	   -13.75000    	    323.5000    	    11.00000    
    101.2500    	   -13.75000    	    323.5000    	    11.40000    
    103.7500    	   -13.75000    	    323.5000    	    11.50000    
    106.2500    	   -13.75000    	    323.5000    	    11.50000    
    108.7500    	   -13.75000    	    323.5000    	    11.60000    
    111.2500    	   -13.75000    	    323.5000    	    11.10000    
    113.7500    	   -13.75000    	    323.5000    	    10.60000    
    116.2500    	   -13.75000    	    323.5000    	    10.40000    
    118.7500    	   -13.75000    	    323.5000    	    10.10000    
    121.2500    	   -13.75000    	    323.5000    	    10.10000    
    123.7500    	   -13.75000    	    323.5000    	    10.00000    
    126.2500    	   -13.75000    	    323.5000    	    11.50000    
    128.7500    	   -13.75000    	    323.5000    	    10.10000    
    131.2500    	   -13.75000    	    323.5000    	    16.50000    
    133.7500    	   -13.75000    	    323.5000    	    17.80000    
    136.2500    	   -13.75000    	    323.5000    	    11.70000    
    138.7500    	   -13.75000    	    323.5000    	    9.800000    
    141.2500    	   -13.75000    	    323.5000    	    11.90000    
    143.7500    	   -13.75000    	    323.5000    	    13.50000    
    146.2500    	   -13.75000    	    323.5000    	    10.50000    
    148.7500    	   -13.75000    	    323.5000    	    10.50000    
    151.2500    	   -13.75000    	    323.5000    	    10.40000    
    153.7500    	   -13.75000    	    323.5000    	    10.60000    
    156.2500    	   -13.75000    	    323.5000    	    10.90000    
    158.7500    	   -13.75000    	    323.5000    	    10.80000    
    161.2500    	   -13.75000    	    323.5000    	    10.50000    
    163.7500    	   -13.75000    	    323.5000    	    10.70000    
    166.2500    	   -13.75000    	    323.5000    	    10.40000    
    168.7500    	   -13.75000    	    323.5000    	    10.30000    
    171.2500    	   -13.75000    	    323.5000    	    10.10000    
    173.7500    	   -13.75000    	    323.5000    	    10.20000    
    176.2500    	   -13.75000    	    323.5000    	    9.600000    
    178.7500    	   -13.75000    	    323.5000    	    9.100000    
    181.2500    	   -13.75000    	    323.5000    	    10.00000    
    183.7500    	   -13.75000    	    323.5000    	    9.800000    
    186.2500    	   -13.75000    	    323.5000    	    10.00000    
    188.7500    	   -13.75000    	    323.5000    	    9.700000    
    191.2500    	   -13.75000    	    323.5000    	    10.20000    
    193.7500    	   -13.75000    	    323.5000    	    10.80000    
    196.2500    	   -13.75000    	    323.5000    	    10.80000    
    198.7500    	   -13.75000    	    323.5000    	    11.00000    
    201.2500    	   -13.75000    	    323.5000    	    11.10000    
    203.7500    	   -13.75000    	    323.5000    	    10.70000    
    206.2500    	   -13.75000    	    323.5000    	    10.50000    
    208.7500    	   -13.75000    	    323.5000    	    10.20000    
    211.2500    	   -13.75000    	    323.5000    	    10.00000    
